Exports,2021.0,22/05/2021,Saturday,All,All,All,$,166000000.0,23780000000.0
Exports,2015.0,28/08/2015,Friday,United Kingdom,All,All,$,4000000.0,1142000000.0
Imports,2016.0,15/07/2016,Friday,China,All,All,$,30000000.0,5189000000.0
Exports,2021.0,19/09/2021,Sunday,All,All,Sea,$,63000000.0,40148000000.0
Reimports,2015.0,25/09/2015,Friday,All,All,All,$,1000000.0,180000000.0
Imports,2017.0,29/10/2017,Sunday,China,All,All,$,7000000.0,8743000000.0
Reimports,2021.0,31/08/2021,Tuesday,All,All,All,$,0.0,115000000.0
Exports,2020.0,31/08/2020,Monday,Total (excluding China),All,All,$,139000000.0,30219000000.0
Imports,2021.0,22/04/2021,Thursday,All,All,Air,$,48000000.0,3773000000.0
Exports,2020.0,13/12/2020,Sunday,Japan,All,All,$,1000000.0,3408000000.0
Imports,2016.0,09/06/2016,Thursday,United Kingdom,All,All,$,3000000.0,610000000.0
Exports,2018.0,05/07/2018,Thursday,China,All,All,$,26000000.0,6443000000.0
Exports,2016.0,19/09/2016,Monday,All,Meat and edible offal,All,Tonnes,1000.0,718000.0
Imports,2020.0,05/06/2020,Friday,Australia,All,All,$,26000000.0,2708000000.0
Exports,2021.0,12/10/2021,Tuesday,China,Meat and edible offal,All,Tonnes,1000.0,380000.0
Exports,2017.0,22/02/2017,Wednesday,All,All,All,$,128000000.0,7036000000.0
Exports,2016.0,31/07/2016,Sunday,All,Fruit,All,$,9000000.0,1992000000.0
Imports,2021.0,12/07/2021,Monday,All,Electrical machinery and equip,All,$,21000000.0,2936000000.0
Exports,2019.0,12/01/2019,Saturday,China,Meat and edible offal,All,$,1000000.0,41000000.0
Exports,2017.0,18/03/2017,Saturday,All,All,All,$,131000000.0,10549000000.0
Imports,2017.0,07/05/2017,Sunday,Australia,All,All,$,3000000.0,2201000000.0
Imports,2017.0,21/11/2017,Tuesday,China,Mechanical machinery and equip,All,$,15000000.0,1682000000.0
Exports,2020.0,06/10/2020,Tuesday,Total (excluding China),All,All,$,80000000.0,33858000000.0
Imports,2020.0,17/06/2020,Wednesday,All,Non-food manufactured goods,All,$,114000000.0,18277000000.0
Exports,2016.0,02/01/2016,Saturday,China,All,All,$,4000000.0,25000000.0
Imports,2021.0,25/05/2021,Tuesday,China,All,All,$,52000000.0,5686000000.0
Imports,2017.0,06/01/2017,Friday,All,Mechanical machinery and equip,All,$,26000000.0,109000000.0
Exports,2017.0,17/11/2017,Friday,All,Meat and edible offal,All,$,17000000.0,5652000000.0
Exports,2015.0,14/12/2015,Monday,All,Meat and edible offal,All,$,30000000.0,6505000000.0
Exports,2020.0,25/09/2020,Friday,United States,Meat and edible offal,All,$,3000000.0,1425000000.0
Imports,2019.0,09/10/2019,Wednesday,All,Electrical machinery and equip,All,$,22000000.0,3998000000.0
Imports,2020.0,12/02/2020,Wednesday,All,All,Air,$,34000000.0,1444000000.0
Exports,2015.0,23/12/2015,Wednesday,United States,Meat and edible offal,All,Tonnes,0.0,256000.0
Exports,2020.0,14/06/2020,Sunday,Japan,All,All,$,10000000.0,1879000000.0
Reimports,2016.0,17/11/2016,Thursday,All,All,All,$,1000000.0,178000000.0
Exports,2018.0,25/11/2018,Sunday,United Kingdom,All,All,$,1000000.0,1396000000.0
Exports,2020.0,12/06/2020,Friday,East Asia (excluding China),All,All,$,39000000.0,6915000000.0
Exports,2015.0,07/03/2015,Saturday,United States,Meat and edible offal,All,$,5000000.0,490000000.0
Imports,2019.0,12/12/2019,Thursday,All,Non-food manufactured goods,All,$,193000000.0,45989000000.0
Exports,2017.0,03/01/2017,Tuesday,All,Meat and edible offal,All,Tonnes,2000.0,4000.0
Exports,2016.0,22/07/2016,Friday,Australia,All,All,$,14000000.0,4517000000.0
Exports,2017.0,06/07/2017,Thursday,All,Meat and edible offal,All,$,16000000.0,4008000000.0
Exports,2019.0,29/11/2019,Friday,All,Non-food manufactured goods,All,$,44000000.0,11655000000.0
Exports,2016.0,17/12/2016,Saturday,All,Fruit,All,$,2000000.0,2708000000.0
Imports,2017.0,11/05/2017,Thursday,China,Electrical machinery and equip,All,$,9000000.0,696000000.0
Exports,2016.0,29/10/2016,Saturday,All,All,All,$,150000000.0,39841000000.0
Exports,2019.0,17/09/2019,Tuesday,China,Meat and edible offal,All,$,11000000.0,2271000000.0
Imports,2020.0,06/04/2020,Monday,All,All,Sea,$,143000000.0,11923000000.0
Imports,2015.0,17/03/2015,Tuesday,China,All,All,$,19000000.0,1973000000.0
Imports,2015.0,06/03/2015,Friday,All,Non-food manufactured goods,All,$,140000000.0,6498000000.0
Exports,2020.0,06/07/2020,Monday,United States,All,All,$,10000000.0,3475000000.0
Exports,2017.0,25/09/2017,Monday,All,Fruit,All,$,11000000.0,2456000000.0
Exports,2021.0,21/02/2021,Sunday,China,Meat and edible offal,All,Tonnes,2000.0,82000.0
Reimports,2015.0,15/01/2015,Thursday,All,All,All,$,1000000.0,4000000.0
Exports,2015.0,23/07/2015,Thursday,Total (excluding China),All,All,$,114000000.0,23476000000.0
Exports,2018.0,17/03/2018,Saturday,All,All,Sea,$,112000000.0,10085000000.0
Exports,2021.0,22/06/2021,Tuesday,All,Non-food manufactured goods,All,$,34000000.0,5897000000.0
Exports,2018.0,22/03/2018,Thursday,All,All,All,$,146000000.0,12027000000.0
Imports,2015.0,09/10/2015,Friday,China,Electrical machinery and equip,All,$,8000000.0,1400000000.0
Exports,2016.0,31/03/2016,Thursday,All,All,Sea,$,208000000.0,10817000000.0
Exports,2016.0,26/05/2016,Thursday,United States,Meat and edible offal,All,$,7000000.0,821000000.0
Exports,2017.0,22/03/2017,Wednesday,All,All,Air,$,17000000.0,1202000000.0
Imports,2020.0,08/03/2020,Sunday,China,Mechanical machinery and equip,All,$,2000000.0,350000000.0
Exports,2017.0,02/09/2017,Saturday,United Kingdom,All,All,$,2000000.0,1027000000.0
Exports,2018.0,13/03/2018,Tuesday,China,All,All,$,6000000.0,2249000000.0
Imports,2017.0,19/12/2017,Tuesday,All,All,Air,$,45000000.0,12220000000.0
Exports,2021.0,12/03/2021,Friday,China,All,All,$,60000000.0,3438000000.0
Exports,2017.0,17/04/2017,Monday,European Union (27),All,All,$,19000000.0,1031000000.0
Imports,2021.0,13/07/2021,Tuesday,All,All,Sea,$,229000000.0,26336000000.0
Reimports,2016.0,24/03/2016,Thursday,All,All,All,$,1000000.0,44000000.0
Imports,2020.0,26/02/2020,Wednesday,China,Electrical machinery and equip,All,$,4000000.0,317000000.0
Imports,2020.0,26/01/2020,Sunday,China,All,All,$,3000000.0,909000000.0
Imports,2016.0,01/07/2016,Friday,All,Mechanical machinery and equip,All,$,36000000.0,3231000000.0
Exports,2020.0,22/06/2020,Monday,East Asia (excluding China),All,All,$,72000000.0,7322000000.0
Exports,2021.0,04/05/2021,Tuesday,United States,Meat and edible offal,All,Tonnes,0.0,83000.0
Imports,2015.0,29/06/2015,Monday,United Kingdom,All,All,$,3000000.0,613000000.0
Exports,2021.0,04/01/2021,Monday,All,All,All,$,87000000.0,468000000.0
Exports,2015.0,01/12/2015,Tuesday,East Asia (excluding China),All,All,$,12000000.0,10346000000.0
Exports,2018.0,07/10/2018,Sunday,China,Meat and edible offal,All,$,3000000.0,1457000000.0
Imports,2015.0,08/07/2015,Wednesday,All,All,All,$,159000000.0,25173000000.0
Exports,2020.0,11/12/2020,Friday,European Union (27),All,All,$,9000000.0,3740000000.0
Exports,2021.0,14/11/2021,Sunday,All,Meat and edible offal,All,$,20000000.0,7458000000.0
Exports,2018.0,10/06/2018,Sunday,Australia,All,All,$,64000000.0,3866000000.0
Exports,2018.0,01/06/2018,Friday,European Union (27),All,All,$,12000000.0,1929000000.0
Imports,2020.0,19/11/2020,Thursday,All,All,All,$,192000000.0,50024000000.0
Exports,2017.0,31/08/2017,Thursday,China,Meat and edible offal,All,$,2000000.0,962000000.0
Exports,2016.0,23/01/2016,Saturday,Australia,All,All,$,9000000.0,361000000.0
Exports,2020.0,30/10/2020,Friday,All,Non-food manufactured goods,All,$,36000000.0,10624000000.0
Reimports,2017.0,24/08/2017,Thursday,All,All,All,$,1000000.0,111000000.0
Exports,2017.0,04/08/2017,Friday,All,All,All,$,134000000.0,31905000000.0
Exports,2021.0,24/04/2021,Saturday,All,All,All,$,240000000.0,18854000000.0
Exports,2016.0,28/07/2016,Thursday,Australia,All,All,$,24000000.0,4679000000.0
Imports,2019.0,23/01/2019,Wednesday,China,All,All,$,66000000.0,861000000.0
Imports,2019.0,19/12/2019,Thursday,China,Electrical machinery and equip,All,$,8000000.0,2451000000.0
Exports,2015.0,03/02/2015,Tuesday,All,Non-food manufactured goods,All,$,42000000.0,1005000000.0
Imports,2017.0,07/01/2017,Saturday,China,Electrical machinery and equip,All,$,1000000.0,44000000.0
Exports,2015.0,09/01/2015,Friday,China,Meat and edible offal,All,$,4000000.0,16000000.0
Imports,2019.0,27/04/2019,Saturday,China,Electrical machinery and equip,All,$,1000000.0,654000000.0
Exports,2021.0,26/08/2021,Thursday,All,All,Sea,$,100000000.0,37161000000.0
Imports,2021.0,16/04/2021,Friday,All,Non-food manufactured goods,All,$,152000000.0,13818000000.0
Exports,2016.0,26/11/2016,Saturday,China,Meat and edible offal,All,$,4000000.0,903000000.0
Imports,2020.0,22/08/2020,Saturday,China,Mechanical machinery and equip,All,$,1000000.0,1460000000.0
Exports,2020.0,24/09/2020,Thursday,China,Meat and edible offal,All,Tonnes,1000.0,294000.0
Exports,2016.0,06/10/2016,Thursday,East Asia (excluding China),All,All,$,38000000.0,8694000000.0
Exports,2016.0,29/12/2016,Thursday,All,All,Sea,$,102000000.0,42748000000.0
Exports,2021.0,26/05/2021,Wednesday,All,Fruit,All,$,45000000.0,1621000000.0
Imports,2015.0,09/07/2015,Thursday,All,Non-food manufactured goods,All,$,134000000.0,18915000000.0
Imports,2016.0,09/05/2016,Monday,All,All,Air,$,124000000.0,3813000000.0
Exports,2017.0,12/02/2017,Sunday,All,Meat and edible offal,All,$,40000000.0,878000000.0
Exports,2017.0,25/09/2017,Monday,East Asia (excluding China),All,All,$,50000000.0,9010000000.0
Exports,2021.0,08/03/2021,Monday,United States,Meat and edible offal,All,Tonnes,0.0,43000.0
Imports,2019.0,04/01/2019,Friday,All,Mechanical machinery and equip,All,$,35000000.0,93000000.0
Exports,2016.0,18/02/2016,Thursday,All,All,Air,$,19000000.0,752000000.0
Imports,2021.0,01/08/2021,Sunday,United Kingdom,All,All,$,8000000.0,928000000.0
Imports,2015.0,02/04/2015,Thursday,All,Mechanical machinery and equip,All,$,25000000.0,1576000000.0
Exports,2020.0,25/10/2020,Sunday,Japan,All,All,$,6000000.0,3025000000.0
Exports,2020.0,28/10/2020,Wednesday,China,Meat and edible offal,All,Tonnes,3000.0,321000.0
Imports,2021.0,17/07/2021,Saturday,All,All,Air,$,16000000.0,7194000000.0
Exports,2021.0,29/07/2021,Thursday,United States,Meat and edible offal,All,$,13000000.0,1214000000.0
Exports,2021.0,11/08/2021,Wednesday,All,All,Air,$,13000000.0,3627000000.0
Imports,2019.0,28/11/2019,Thursday,All,Electrical machinery and equip,All,$,26000000.0,4930000000.0
Exports,2019.0,05/07/2019,Friday,China,Meat and edible offal,All,Tonnes,1000.0,260000.0
Exports,2015.0,02/07/2015,Thursday,All,Non-food manufactured goods,All,$,33000000.0,6577000000.0
Exports,2015.0,13/07/2015,Monday,China,Meat and edible offal,All,Tonnes,1000.0,134000.0
Imports,2015.0,04/10/2015,Sunday,Australia,All,All,$,2000000.0,4581000000.0
Reimports,2020.0,31/07/2020,Friday,All,All,All,$,1000000.0,122000000.0
Imports,2016.0,05/05/2016,Thursday,All,Non-food manufactured goods,All,$,124000000.0,12710000000.0
Exports,2015.0,05/07/2015,Sunday,East Asia (excluding China),All,All,$,17000000.0,6012000000.0
Imports,2017.0,24/10/2017,Tuesday,China,Mechanical machinery and equip,All,$,8000000.0,1503000000.0
Imports,2019.0,09/02/2019,Saturday,All,All,Air,$,12000000.0,1283000000.0
Exports,2020.0,28/05/2020,Thursday,All,Meat and edible offal,All,$,33000000.0,4087000000.0
Exports,2021.0,19/10/2021,Tuesday,China,Meat and edible offal,All,Tonnes,1000.0,385000.0
Reimports,2017.0,25/08/2017,Friday,All,All,All,$,1000000.0,112000000.0
Exports,2020.0,05/08/2020,Wednesday,All,All,Sea,$,98000000.0,33433000000.0
Imports,2019.0,06/08/2019,Tuesday,All,Non-food manufactured goods,All,$,189000000.0,27213000000.0
Exports,2020.0,19/05/2020,Tuesday,United States,Meat and edible offal,All,$,2000000.0,795000000.0
Exports,2021.0,03/09/2021,Friday,All,Meat and edible offal,All,Tonnes,1000.0,750000.0
Imports,2020.0,08/10/2020,Thursday,All,Non-food manufactured goods,All,$,192000000.0,31954000000.0
Imports,2021.0,21/07/2021,Wednesday,United Kingdom,All,All,$,5000000.0,883000000.0
Imports,2021.0,30/11/2021,Tuesday,All,Electrical machinery and equip,All,$,28000000.0,5598000000.0
Exports,2021.0,05/03/2021,Friday,East Asia (excluding China),All,All,$,29000000.0,2045000000.0
Imports,2021.0,02/04/2021,Friday,All,Mechanical machinery and equip,All,$,5000000.0,2122000000.0
Exports,2015.0,07/12/2015,Monday,United States,All,All,$,7000000.0,5384000000.0
Exports,2017.0,29/04/2017,Saturday,Japan,All,All,$,1000000.0,983000000.0
Imports,2019.0,15/08/2019,Thursday,China,Electrical machinery and equip,All,$,11000000.0,1358000000.0
Exports,2017.0,03/07/2017,Monday,Australia,All,All,$,28000000.0,4176000000.0
Exports,2018.0,06/12/2018,Thursday,Japan,All,All,$,7000000.0,3284000000.0
Exports,2020.0,05/06/2020,Friday,United Kingdom,All,All,$,2000000.0,714000000.0
Exports,2016.0,17/05/2016,Tuesday,All,Meat and edible offal,All,$,37000000.0,2888000000.0
Imports,2015.0,11/04/2015,Saturday,Australia,All,All,$,2000000.0,1547000000.0
Imports,2019.0,06/09/2019,Friday,All,Non-food manufactured goods,All,$,159000000.0,31641000000.0
Imports,2017.0,21/02/2017,Tuesday,All,Electrical machinery and equip,All,$,11000000.0,561000000.0
Exports,2017.0,26/06/2017,Monday,China,Meat and edible offal,All,$,1000000.0,812000000.0
Imports,2015.0,26/02/2015,Thursday,All,All,Sea,$,127000000.0,5646000000.0
Imports,2019.0,21/04/2019,Sunday,All,Electrical machinery and equip,All,$,7000000.0,1422000000.0
Exports,2019.0,12/01/2019,Saturday,All,Non-food manufactured goods,All,$,20000000.0,256000000.0
Exports,2016.0,13/07/2016,Wednesday,European Union (27),All,All,$,3000000.0,2178000000.0
Imports,2019.0,27/08/2019,Tuesday,China,Electrical machinery and equip,All,$,12000000.0,1430000000.0
Exports,2018.0,30/01/2018,Tuesday,United States,All,All,$,9000000.0,404000000.0
Exports,2020.0,24/10/2020,Saturday,United Kingdom,All,All,$,2000000.0,1278000000.0
Exports,2020.0,12/03/2020,Thursday,European Union (27),All,All,$,12000000.0,706000000.0
Imports,2021.0,21/05/2021,Friday,All,Electrical machinery and equip,All,$,16000000.0,2133000000.0
Exports,2015.0,05/06/2015,Friday,All,Meat and edible offal,All,Tonnes,2000.0,510000.0
Imports,2015.0,10/07/2015,Friday,United Kingdom,All,All,$,4000000.0,655000000.0
Imports,2020.0,13/08/2020,Thursday,Australia,All,All,$,30000000.0,4033000000.0
Imports,2016.0,25/01/2016,Monday,United Kingdom,All,All,$,5000000.0,94000000.0
Exports,2018.0,18/12/2018,Tuesday,China,Meat and edible offal,All,$,11000000.0,1889000000.0
Imports,2019.0,19/10/2019,Saturday,All,All,Air,$,15000000.0,11314000000.0
Exports,2020.0,30/01/2020,Thursday,United States,Meat and edible offal,All,$,18000000.0,134000000.0
Exports,2021.0,17/08/2021,Tuesday,All,Non-food manufactured goods,All,$,35000000.0,8036000000.0
Exports,2017.0,08/10/2017,Sunday,China,All,All,$,26000000.0,8511000000.0
Exports,2016.0,09/05/2016,Monday,United States,Meat and edible offal,All,$,3000000.0,728000000.0
Imports,2016.0,15/12/2016,Thursday,All,Electrical machinery and equip,All,$,17000000.0,4132000000.0
Reimports,2021.0,18/04/2021,Sunday,All,All,All,$,0.0,56000000.0
Imports,2021.0,02/06/2021,Wednesday,All,Electrical machinery and equip,All,$,18000000.0,2316000000.0
Imports,2016.0,30/11/2016,Wednesday,China,Mechanical machinery and equip,All,$,6000000.0,1490000000.0
Exports,2021.0,19/04/2021,Monday,Total (excluding China),All,All,$,109000000.0,12046000000.0
Imports,2016.0,19/01/2016,Tuesday,All,All,Air,$,26000000.0,447000000.0
Exports,2021.0,21/11/2021,Sunday,United States,Meat and edible offal,All,Tonnes,1000.0,193000.0
Imports,2021.0,22/05/2021,Saturday,All,Mechanical machinery and equip,All,$,4000000.0,3328000000.0
Imports,2016.0,09/08/2016,Tuesday,China,Electrical machinery and equip,All,$,6000000.0,1101000000.0
Imports,2021.0,06/12/2021,Monday,China,Mechanical machinery and equip,All,$,13000000.0,2796000000.0
Imports,2020.0,22/07/2020,Wednesday,All,All,Air,$,35000000.0,6775000000.0
Exports,2017.0,10/05/2017,Wednesday,European Union (27),All,All,$,10000000.0,1303000000.0
Exports,2015.0,12/09/2015,Saturday,China,All,All,$,39000000.0,5707000000.0
Exports,2021.0,15/06/2021,Tuesday,East Asia (excluding China),All,All,$,18000000.0,6385000000.0
Imports,2019.0,16/11/2019,Saturday,Australia,All,All,$,2000000.0,6521000000.0
Reimports,2019.0,10/03/2019,Sunday,All,All,All,$,0.0,30000000.0
Imports,2019.0,11/08/2019,Sunday,All,Non-food manufactured goods,All,$,21000000.0,27772000000.0
Exports,2018.0,06/06/2018,Wednesday,All,Meat and edible offal,All,$,21000000.0,3811000000.0
Exports,2018.0,20/02/2018,Tuesday,China,Meat and edible offal,All,$,3000000.0,315000000.0
Imports,2017.0,14/12/2017,Thursday,China,Electrical machinery and equip,All,$,11000000.0,2042000000.0
Imports,2015.0,01/01/2015,Thursday,All,All,Sea,$,49000000.0,49000000.0
Exports,2017.0,28/03/2017,Tuesday,China,Meat and edible offal,All,$,2000000.0,461000000.0
Imports,2021.0,06/01/2021,Wednesday,All,Mechanical machinery and equip,All,$,31000000.0,91000000.0
Exports,2018.0,27/03/2018,Tuesday,United States,Meat and edible offal,All,$,5000000.0,452000000.0
Exports,2018.0,26/10/2018,Friday,East Asia (excluding China),All,All,$,53000000.0,11064000000.0
Imports,2019.0,02/01/2019,Wednesday,All,Non-food manufactured goods,All,$,15000000.0,47000000.0
Exports,2016.0,28/04/2016,Thursday,All,Non-food manufactured goods,All,$,42000000.0,4214000000.0
Exports,2019.0,03/08/2019,Saturday,All,Meat and edible offal,All,Tonnes,2000.0,661000.0
Exports,2018.0,02/04/2018,Monday,All,Fruit,All,$,9000000.0,296000000.0
Reimports,2015.0,13/07/2015,Monday,All,All,All,$,1000000.0,108000000.0
Exports,2015.0,16/04/2015,Thursday,United States,Meat and edible offal,All,$,9000000.0,753000000.0
Exports,2015.0,26/05/2015,Tuesday,United States,Meat and edible offal,All,$,7000000.0,988000000.0
Exports,2021.0,01/12/2021,Wednesday,United States,Meat and edible offal,All,Tonnes,1000.0,197000.0
Imports,2021.0,19/01/2021,Tuesday,All,Non-food manufactured goods,All,$,195000000.0,2277000000.0
Exports,2020.0,27/08/2020,Thursday,United States,All,All,$,19000000.0,4563000000.0
Exports,2018.0,18/09/2018,Tuesday,United States,All,All,$,6000000.0,4013000000.0
Exports,2021.0,15/09/2021,Wednesday,East Asia (excluding China),All,All,$,24000000.0,10177000000.0
Exports,2017.0,09/07/2017,Sunday,Japan,All,All,$,3000000.0,1756000000.0
Exports,2016.0,24/07/2016,Sunday,Australia,All,All,$,32000000.0,4576000000.0
Imports,2016.0,25/04/2016,Monday,All,All,Sea,$,13000000.0,11699000000.0
Imports,2016.0,06/08/2016,Saturday,All,All,All,$,18000000.0,29437000000.0
Exports,2018.0,14/04/2018,Saturday,Total (excluding China),All,All,$,84000000.0,12254000000.0
Imports,2015.0,04/11/2015,Wednesday,Australia,All,All,$,21000000.0,5217000000.0
Exports,2016.0,30/04/2016,Saturday,United States,All,All,$,10000000.0,1946000000.0
Exports,2015.0,22/09/2015,Tuesday,East Asia (excluding China),All,All,$,10000000.0,8417000000.0
Exports,2020.0,05/12/2020,Saturday,Australia,All,All,$,20000000.0,7542000000.0
Exports,2017.0,20/06/2017,Tuesday,United Kingdom,All,All,$,7000000.0,759000000.0
Imports,2017.0,11/10/2017,Wednesday,All,All,Sea,$,163000000.0,33248000000.0
Exports,2020.0,13/05/2020,Wednesday,All,Non-food manufactured goods,All,$,41000000.0,4275000000.0
Exports,2016.0,05/01/2016,Tuesday,China,Meat and edible offal,All,$,1000000.0,4000000.0
Exports,2020.0,13/12/2020,Sunday,All,All,All,$,132000000.0,56753000000.0
Imports,2019.0,09/09/2019,Monday,All,All,Air,$,57000000.0,9465000000.0
Exports,2016.0,04/12/2016,Sunday,All,All,Sea,$,156000000.0,39463000000.0
Exports,2020.0,06/03/2020,Friday,China,Meat and edible offal,All,Tonnes,2000.0,67000.0
Exports,2021.0,13/03/2021,Saturday,All,Meat and edible offal,All,$,33000000.0,1850000000.0
Exports,2017.0,27/06/2017,Tuesday,European Union (27),All,All,$,8000000.0,1892000000.0
Exports,2018.0,12/07/2018,Thursday,European Union (27),All,All,$,14000000.0,2438000000.0
Imports,2017.0,06/05/2017,Saturday,China,All,All,$,3000000.0,3410000000.0
Imports,2021.0,21/05/2021,Friday,China,Mechanical machinery and equip,All,$,9000000.0,1001000000.0
Imports,2020.0,06/09/2020,Sunday,All,Electrical machinery and equip,All,$,4000000.0,3340000000.0
Reimports,2016.0,20/12/2016,Tuesday,All,All,All,$,1000000.0,204000000.0
Exports,2016.0,13/01/2016,Wednesday,United States,Meat and edible offal,All,Tonnes,0.0,6000.0
Exports,2017.0,22/05/2017,Monday,All,Meat and edible offal,All,Tonnes,4000.0,457000.0
Exports,2015.0,02/08/2015,Sunday,China,All,All,$,15000000.0,4919000000.0
Exports,2015.0,16/01/2015,Friday,Australia,All,All,$,29000000.0,216000000.0
Exports,2016.0,07/11/2016,Monday,All,All,Sea,$,160000000.0,36316000000.0
Exports,2015.0,31/12/2015,Thursday,East Asia (excluding China),All,All,$,20000000.0,11216000000.0
Imports,2019.0,18/01/2019,Friday,All,Electrical machinery and equip,All,$,9000000.0,213000000.0
Exports,2015.0,13/01/2015,Tuesday,United Kingdom,All,All,$,1000000.0,39000000.0
Exports,2015.0,27/12/2015,Sunday,China,Meat and edible offal,All,Tonnes,0.0,224000.0
Exports,2020.0,01/01/2020,Wednesday,All,Meat and edible offal,All,Tonnes,1000.0,1000.0
Imports,2017.0,01/08/2017,Tuesday,All,Mechanical machinery and equip,All,$,37000000.0,4294000000.0
Exports,2019.0,30/10/2019,Wednesday,China,Meat and edible offal,All,Tonnes,2000.0,374000.0
Imports,2021.0,26/07/2021,Monday,All,All,All,$,241000000.0,35808000000.0
Exports,2017.0,20/06/2017,Tuesday,East Asia (excluding China),All,All,$,28000000.0,5905000000.0
Exports,2017.0,21/11/2017,Tuesday,Japan,All,All,$,5000000.0,2841000000.0
Exports,2017.0,08/07/2017,Saturday,All,All,Sea,$,96000000.0,25046000000.0
Exports,2015.0,23/02/2015,Monday,China,Meat and edible offal,All,Tonnes,3000.0,35000.0
Imports,2021.0,01/12/2021,Wednesday,All,Electrical machinery and equip,All,$,30000000.0,5628000000.0
Imports,2015.0,13/01/2015,Tuesday,China,Mechanical machinery and equip,All,$,8000000.0,54000000.0
Exports,2015.0,29/08/2015,Saturday,United States,Meat and edible offal,All,$,1000000.0,1454000000.0
Imports,2017.0,23/09/2017,Saturday,All,All,Air,$,11000000.0,8365000000.0
Exports,2021.0,06/10/2021,Wednesday,United States,All,All,$,23000000.0,5061000000.0
Imports,2016.0,17/10/2016,Monday,Australia,All,All,$,27000000.0,5100000000.0
Imports,2021.0,01/04/2021,Thursday,All,All,All,$,392000000.0,15189000000.0
Imports,2020.0,12/10/2020,Monday,All,All,All,$,178000000.0,43302000000.0
Exports,2018.0,04/06/2018,Monday,All,Meat and edible offal,All,$,45000000.0,3769000000.0
Imports,2020.0,04/09/2020,Friday,China,All,All,$,45000000.0,8176000000.0
Imports,2015.0,12/09/2015,Saturday,All,Non-food manufactured goods,All,$,18000000.0,26862000000.0
Imports,2016.0,21/03/2016,Monday,China,Electrical machinery and equip,All,$,5000000.0,375000000.0
Exports,2018.0,15/08/2018,Wednesday,United Kingdom,All,All,$,7000000.0,988000000.0
Exports,2020.0,23/04/2020,Thursday,All,Meat and edible offal,All,$,15000000.0,3200000000.0
Exports,2015.0,29/07/2015,Wednesday,Australia,All,All,$,26000000.0,4616000000.0
Imports,2015.0,28/08/2015,Friday,China,Electrical machinery and equip,All,$,5000000.0,1103000000.0
Imports,2015.0,04/01/2015,Sunday,Australia,All,All,$,7000000.0,24000000.0
Exports,2017.0,07/11/2017,Tuesday,All,All,Sea,$,65000000.0,39755000000.0
Imports,2017.0,26/08/2017,Saturday,China,Mechanical machinery and equip,All,$,1000000.0,1165000000.0
Exports,2017.0,10/03/2017,Friday,China,Meat and edible offal,All,Tonnes,1000.0,67000.0
Exports,2018.0,22/05/2018,Tuesday,Australia,All,All,$,30000000.0,3376000000.0
Exports,2016.0,22/10/2016,Saturday,All,All,Sea,$,109000000.0,34370000000.0
Exports,2016.0,08/05/2016,Sunday,All,All,All,$,201000000.0,17912000000.0
Imports,2017.0,07/06/2017,Wednesday,China,Mechanical machinery and equip,All,$,9000000.0,757000000.0
Exports,2021.0,16/05/2021,Sunday,All,All,Air,$,12000000.0,2158000000.0
Exports,2021.0,15/12/2021,Wednesday,United Kingdom,All,All,$,10000000.0,1333000000.0
Exports,2017.0,11/08/2017,Friday,All,All,Air,$,10000000.0,3286000000.0
Exports,2020.0,14/07/2020,Tuesday,All,All,Air,$,24000000.0,2957000000.0
Exports,2015.0,09/10/2015,Friday,United States,All,All,$,9000000.0,4523000000.0
Exports,2017.0,26/06/2017,Monday,All,All,Sea,$,158000000.0,23621000000.0
Exports,2016.0,12/08/2016,Friday,China,Meat and edible offal,All,Tonnes,0.0,158000.0
Exports,2019.0,21/07/2019,Sunday,China,Meat and edible offal,All,$,10000000.0,1910000000.0
Exports,2017.0,09/02/2017,Thursday,All,Meat and edible offal,All,Tonnes,5000.0,122000.0
Exports,2015.0,27/04/2015,Monday,All,Fruit,All,$,13000000.0,548000000.0
Exports,2017.0,19/02/2017,Sunday,All,Non-food manufactured goods,All,$,31000000.0,1465000000.0
Imports,2017.0,13/12/2017,Wednesday,China,All,All,$,53000000.0,10463000000.0
Exports,2017.0,27/12/2017,Wednesday,China,Meat and edible offal,All,$,7000000.0,1416000000.0
Exports,2021.0,22/08/2021,Sunday,All,All,Air,$,7000000.0,3763000000.0
Exports,2017.0,05/07/2017,Wednesday,China,Meat and edible offal,All,$,1000000.0,839000000.0
Exports,2016.0,24/03/2016,Thursday,East Asia (excluding China),All,All,$,85000000.0,2723000000.0
Exports,2017.0,14/12/2017,Thursday,United States,Meat and edible offal,All,$,9000000.0,1567000000.0
Exports,2015.0,09/07/2015,Thursday,Australia,All,All,$,20000000.0,4185000000.0
Imports,2021.0,04/03/2021,Thursday,China,Electrical machinery and equip,All,$,10000000.0,470000000.0
Exports,2017.0,12/11/2017,Sunday,East Asia (excluding China),All,All,$,24000000.0,10596000000.0
Exports,2015.0,08/11/2015,Sunday,China,Meat and edible offal,All,$,0.0,1011000000.0
Exports,2018.0,20/10/2018,Saturday,Australia,All,All,$,32000000.0,7168000000.0
Exports,2016.0,20/01/2016,Wednesday,China,Meat and edible offal,All,Tonnes,0.0,7000.0
Imports,2020.0,21/05/2020,Thursday,All,All,Sea,$,165000000.0,16593000000.0
